ID	incl0801	incl0802	ivcl0801	ivcl0802	incl1601	incl1602	ivcl1601	ivcl1602	incl3201	incl3202	ivcl3201	ivcl3202
LOC105606866	0	0	0	0	0	0	0.077626906	0	1.756814328	0.366872285	0	0
MYO1D	1.506464496	0.695876045	2.947054527	4.179783124	0.717912426	2.82038136	4.425571803	3.169136224	2.086354996	0.544798259	2.148467263	1.599314467
TMEM98	0	0	2.063054675	0.488437863	0	0	1.518987972	0	0	0	0.092101746	0
SPACA3	0.243531198	0	0.895116739	0	0.177741054	0	0.441068051	0.480665689	0	0	0	0
LOC105606864	0	0	0	0	0	0	0	0	0	0	0	0
ASIC2	0	0.152944511	0.325293051	0.1439206	0	0.01818324	0	0.078886842	0	0	0.742036716	0.571981345
LOC105606862	0	0	0	0	0.043404409	0	0	0	0	0	0	0
LOC101120093	0	1.964102512	0	0	0	0.969955757	0	0	0	0	0	0
LOC101119832	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119572	0	0	0	0	0.081333184	0	0	0	0	0	0	0
CCL1	0	0	0	0.810026119	0	0	0	0	0	0	0.797311571	0
LOC101114373	0	0	0	0	0	0	0	0	0	0	0	0
TMEM132E	0	0	0	0	0	0.008525316	0.058741555	0	0	0	0	0
CCT6B	0	4.201995416	2.395053247	1.329611225	2.182382083	6.040906729	0.635471069	1.950602417	0.656006075	0.130142908	2.22400436	0.493196917
ZNF830	2.462328122	3.588144485	9.669503476	10.13315716	5.968644117	6.164573541	6.318301182	12.56967437	3.187191482	5.352166624	7.539346764	7.124490852
LIG3	0.507137071	1.518241819	3.020368054	1.548579345	1.034345932	0.463542041	2.195094348	1.42144529	3.237182842	4.693713349	1.667579756	1.13469936
RFFL	0.655109943	2.146805747	6.370739285	4.94806837	1.446056176	1.405375187	3.2122128	3.72135291	2.102670152	1.335765805	10.97293535	1.756132841
RAD51D	0	1.726884506	3.477029891	3.312538574	0.225265777	0	2.673825943	2.069851105	2.814707831	2.629887245	1.041858465	0.835215477
FNDC8	0	1.794039616	0.266351607	0.426989282	0	0	0.430445377	0.758477798	0.397929901	0.736810823	0.389154684	0.043995692
NLE1	0	2.693103651	4.212763813	2.280786547	1.232763064	0	0.294146798	0.902894691	7.970866046	32.25880858	1.029446961	1.712182124
UNC45B	0	0.017252574	0	0	0	0	0	0	0	0.023154795	0.022828321	0
LOC105606876	0	0	0.03011239	0	0	0	0	0	0	0	0	0
LOC105616454	3.717055132	2.974920689	0.306158165	0	4.042737696	3.448397918	0.36554342	0.647336144	0	0.124770652	0.738068606	5.006519063
LOC101113607	0	0.383570693	0.09022727	0	0.125413396	0	0	0	0	0.073541826	0	1.487756878
LOC105606856	0	0	0	0	0.159335102	0.066212848	0	0	1.177414304	2.7095673	0	1.062240965
SLFN11	0	0.861676077	0	0	2.330726168	0	0	0	0	0	0	0.437477859
SLFN14	0	0	0	0	0.02167346	0	0.099291937	0	0	0	0	0
LOC105606855	21.60538295	13.82873289	3.415577032	2.443223517	24.75511915	25.50653941	4.034939344	9.527229638	50.78580366	23.4646807	0.958464092	9.013472688
PEX12	10.63820626	18.39388793	57.89346276	49.73512225	18.19006699	13.78127456	90.22687497	63.33615599	6.112407276	4.521128528	34.13390613	33.56955962
AP2B1	62.58252489	55.15291566	48.07477175	99.29696378	34.75747928	38.62579896	28.30964412	65.46063646	37.70818031	24.00152455	30.00560239	51.0155983
RASL10B	1.339993673	0.954995772	6.674209278	3.343677746	0.447082665	0.278682626	3.321222441	3.316483232	1.541744672	1.150622595	8.510387741	2.941608894
GAS2L2	0	0.010151489	0.150439788	0.663219154	0	0.014482661	0.139704813	1.162394149	0	0	0.304465083	0.018222962
C11H17orf50	0	0	0	0	0	0	0	0	0	0	0	0
MMP28	0.600597002	2.736970821	0.150942785	0.105624862	0.209806274	1.700136872	0.025745862	0	0	0.738176477	0.011551881	0
TAF15	7.068845612	1.780051866	3.303066873	2.772077072	9.589749885	2.441844084	6.900458533	3.411199422	8.197981986	6.43197546	2.802244973	6.194111957
HEATR9	0	0	0	0.061732662	0	0	0	0	0	0	0	0
LOC105616299	0	0	0	0.173463069	0	0	0	0	0	0	0	0
CCL5	0	0	0	0	0	0	0	0	0	0	0	0
CCL16	0	0	0.267557055	0.629085219	0	1.39089976	0.241365911	0.737529363	0	0	1.433358343	0
LOC101115044	0	0	0	0	0	0	0	0	0.628277983	0	0	0
LOC101114790	0	0	0	0	0	0	0	0	0	0	0	0
LOC100101238	0	0	0	0	1.017094685	0	0	0	0	0	0	0
LOC101111303	0	0	0	0	0	0	0	0	128.4125049	1.121026997	0	0
LOC101111035	0	0	0	0	0	0	0	0	0.296703819	2.589932575	0	0
LOC101114535	0	7.698935373	0	0	0.025837045	0	0	0	0	0	0	0
LOC101114285	0	0	0	0	0.123165844	0	0	0	0	0	0	0
LOC101110777	0	0	0	0	0	0	0	0	0	0	0	0
LOC101114032	0	0	0	0	0	0	0	0	0	0	0	0
LOC101110524	0	0.573931684	0	0	0	0	0	0	0.931849608	0.92433304	0	0
LOC101113771	0	0	0	0	0	0	0	0	0.706994947	0	0	0
LOC105606875	0	0	0	0	0	0	0.087459648	0	0	0	0	0
LOC101113344	0.165009457	0.140318251	0.500606751	0.603608248	0.588778777	0.066728524	0.091955237	0.578995014	2.373168395	2.887604897	0.206296434	0.545752169
HEATR6	3.767238183	5.62459986	11.4461878	13.93003262	6.825936647	5.937377086	13.55120855	8.554142965	15.41985882	16.48258947	10.47834748	7.7761123
LOC106991412	0	0	0	0	0	0	0.306040758	0	0	0	0	0
HNF1B	6.998335482	12.8976267	33.53809943	29.42542822	6.870256089	16.24799986	18.43564541	37.6610903	0	1.335864428	18.11492878	7.636018806
DDX52	40.52687958	44.64938587	1.762896178	0.592720378	92.85332648	59.72253605	2.241845403	23.19296452	23.01432622	31.39050603	3.721796585	11.96339769
SYNRG	2.877898426	5.559933314	17.91666132	14.10179096	7.113871568	5.536542274	13.09358335	11.04253883	5.120876693	4.842823287	15.19422942	3.996267947
DUSP14	7.239640769	20.67864872	36.42618022	16.18429429	10.40691133	15.21529563	11.15752228	25.67298618	66.2310821	76.40204287	42.26211044	22.92791234
TADA2A	13.50078215	16.33225721	62.82161591	69.29642796	28.0111259	28.70801498	63.05926472	66.32737071	14.10321055	41.44268574	26.42902103	34.79914605
C11H17orf78	0.009638876	0	0	0.072722148	0.004689951	0.011693657	0.026857405	0	0.998110513	0.654539312	0	0
LOC105616296	0	0	0.117445472	0	0	0.345973926	0	0	18.09470439	20.06430628	0	0.563362224
LOC105606845	0	0	0	0	0	0	0	0	0	0	0	0
ACACA	2.756292206	0.692043146	1.767510394	3.277788506	1.367131542	3.887967861	5.582918094	1.850523145	4.126426641	3.277903116	4.587412199	2.180805286
AATF	27.27300367	24.78086447	8.750079322	7.344548958	13.29303925	28.51536228	9.187346285	11.96214255	18.83297477	53.75845335	6.042054735	10.6416913
LHX1	0.227982937	7.927075251	7.980647298	32.78531324	1.158589462	0.829750531	13.10012515	23.01551908	1.748722077	0.202371911	2.280211953	5.200877832
MRM1	0.282420878	0.064042881	0.369087503	0.025827546	0	0.125629656	0.382971132	0.582197933	0.81235623	1.987648706	0.360147046	0
DHRS11	4.536129533	7.853200241	10.66738344	2.425169107	7.447638978	6.885961709	2.138958778	9.197982307	217.5960916	270.292274	25.98242437	13.04976568
GGNBP2	69.22107821	39.37018304	72.01090027	72.5207111	57.76963273	54.26363596	48.87139108	71.76160705	22.67406588	20.92391227	58.12299934	43.72174555
PIGW	15.55650366	14.50677682	8.558961163	5.589997709	19.22473444	13.89142063	5.793865875	6.819800368	15.64354286	13.82857387	22.46695805	8.881427152
MYO19	1.159581703	3.044288017	9.033261698	7.770276348	1.674728061	2.065506081	3.656688559	5.50379125	17.07419513	12.68791035	12.05338936	4.82560849
ZNHIT3	659.2513433	518.784459	217.9411724	121.4839569	642.6860306	540.9790734	51.24523561	190.9175076	313.434801	473.6159054	556.2998178	468.2493541
CA4	11.37111957	0	2.086650468	0.44439965	4.19294951	2.240241852	0.198589567	0	0	0.221839929	1.50668317	0
LOC105616451	1.587492296	0.559734427	1.002986906	0.159340664	0.339111221	0.375786953	0.733625335	0.509477521	10.69174814	5.965596788	0.697064794	0.118209478
LOC105616450	0.558145792	0.949255186	0.416813856	0.127606854	0	0	0	0	0	0	0	0.397602374
USP32	12.05341788	7.628254144	13.59126108	10.28142901	6.853231969	8.370779531	12.92364593	10.31941885	8.703501677	6.922907422	14.1959764	12.97808352
C11H17orf64	0	0	0	0	0	0	0	0	0	0	0	0
APPBP2	15.19414781	14.84343862	7.228379239	2.209236776	19.01272471	13.24268143	7.911256994	5.711718687	16.14352174	13.62136457	7.923759879	6.58066645
LOC105616295	0	0.022071375	0	0	0.151546948	0	0	0	0	0	0	0
LOC105606840	0.6934549	0	0	0.401309657	0	0.985878627	0.609855936	0.014257241	0	0	0.065022307	0.636786006
PPM1D	19.26110386	8.35526239	37.86138137	15.6710986	26.19298235	26.88322046	15.89048772	28.86706758	5.607560213	9.329878178	14.56524199	14.13553896
LOC105616292	0	0	0	0	0	0.066745852	0	0	0	0.816274163	0	0
BCAS3	4.689180913	6.763913027	7.70878759	13.32394015	7.371312326	10.8091777	16.69018542	15.06813032	1.764881551	1.392028426	4.702985177	8.523182198
TBX2	0	0	0	0	0	0	0	0	0	0	0	0
LOC101108146	0	0	0.278090797	0	0	0	0	0.679456185	0	0	0	0
TBX4	0.197108701	0.695599434	1.007382554	0.561049908	0	0.071738285	0.521755504	0.570592072	0.935490662	0.596134186	2.254809089	0.902654567
LOC101107972	0	0	0	0	0	0	0	0	0	0	0	0
BRIP1	6.568434041	6.19028944	5.42305357	4.851298696	2.931816489	3.311775097	11.62893249	12.39585948	2.11149292	5.698679321	5.655613623	6.017164475
INTS2	2.760728223	5.667974477	6.248909394	5.292065515	6.609350408	4.803705509	11.37002663	4.862800674	6.454012738	5.17805006	6.922230111	4.533234984
LOC101107031	0.246937229	0.659958367	0.765624803	0.338738195	0.205973649	0.29957841	0.314540192	0.23208966	1.522052058	1.811729694	0.105848001	0.161549017
MED13	3.656441368	4.048669192	3.925662641	4.09458691	2.836105232	3.796387957	5.095021368	6.16314235	3.650667259	2.770520637	3.208738311	4.230993376
LOC105616290	0.781671804	0	1.682810978	1.192894579	0.038033504	0	0.283142745	0.231421776	1.011781368	0.334540015	1.084751633	0.775590243
RNFT1	115.7513391	105.9413864	109.19099	80.49284044	133.7377026	139.8900499	86.86812839	130.5853063	92.75773699	80.58313993	34.76072903	95.20037327
RPS6KB1	56.06388428	35.21103902	10.81176067	6.129595247	18.47025785	27.13426317	10.58725994	11.08302044	20.97523261	16.7345432	15.97018413	13.90046301
TUBD1	31.68172665	27.14359258	15.19625884	12.32555501	19.90770145	23.50057629	26.73525324	23.88413021	4.193323238	7.133676164	6.7900807	8.65423517
MIR21	1.961779097	0	0	0	0	0	0	0	0	0	0	0
LOC106991410	0	0	2.27067306	0	0.070925223	0	0.446775291	1.102868986	3.144631806	1.913149994	0	0
PTRH2	28.04019019	33.41677991	2.789910415	0.93766862	46.50646895	68.9881698	3.436429325	11.53953994	8.283022343	12.81396649	0.763670656	3.26351636
CLTC	6.525912914	4.07646563	4.975262982	3.531984495	7.339152677	4.117564846	10.79795619	6.1968893	97.43764425	35.70609199	7.462280543	5.506120063
DHX40	37.94813026	33.1563819	43.96983448	50.55120297	37.00512631	45.32179066	63.23953768	48.25691604	46.08917781	23.55190286	49.2877235	49.38403442
LOC105611226	0.046189698	0.058917147	0	0	0.022474343	0	0.02574025	0	0	0	0	0
LOC105616289	0	0.05350696	0.035242013	0.051788555	0.097970835	0.015267182	0.035064898	0	0.108594021	0.229798549	0.198238669	0.124865607
LOC105616288	0	0.079334493	0	0	0.136182049	0.084887145	0	0	0	0	0	0.035603383
YPEL2	12.41181167	16.48774073	18.2107029	12.99749166	20.08030991	12.08219275	8.833888024	10.46743031	9.245596865	5.686768533	23.78200077	9.931411093
GDPD1	5.362921776	6.215942825	7.980733389	10.70742743	8.578902463	7.293446216	10.09849609	9.884146553	0.211314024	0	5.749576049	3.953049544
SMG8	5.683286437	2.474164161	4.786927123	4.057694693	7.361535547	4.03571036	2.588839204	7.101733237	4.854012544	1.925943469	5.689090202	6.491813886
PRR11	4.102144063	2.366345287	2.502458224	0.584104772	3.151522763	3.594228605	2.038695085	1.79923094	0.51751838	0.807661111	3.086121783	0.714075188
SKA2	10.3184485	10.23685422	0.802671164	2.201798268	9.818077263	9.875388295	0.894473671	1.131437091	0	0.392541434	0	0.700045739
LOC101103247	125.0846756	81.10265501	15.32127269	15.68738963	88.63885708	91.71096175	17.33733596	12.19099989	16.11157374	13.30562209	10.51232852	19.53650548
TRIM37	12.24704922	11.78972347	20.91514331	21.2469021	9.89704438	12.08378369	20.61395224	13.03239322	5.182649636	12.36280287	21.22333753	9.557381626
PPM1E	1.228549534	0	1.784132144	2.532724608	0.474800655	0.153303146	3.329291464	1.674286962	0.545215387	0	3.417696214	0.897498998
LOC105616287	0.097099974	0.19266429	2.209368933	0.177596927	0.04724556	0.058899697	1.181426727	0.500418067	0	0	0.570558076	0.197629778
RAD51C	17.19860224	23.30456612	40.54196394	34.1335773	12.52695091	36.40265734	82.0783871	46.31818151	7.330297346	5.279987367	20.90059266	36.44771818
LOC101102994	1800.042287	411.5735654	591.0064181	390.8833706	1986.21244	649.2233576	25.45840533	357.1816673	0	1.987937784	1252.559792	2235.96885
TEX14	1.510515536	0.27860756	1.5907571	5.565384055	2.008216189	2.627474842	9.619876252	3.476847967	0	0	9.074189418	3.468427606
C11H17orf47	0	0	0	0	0	0.597652241	0	0	0	0	0	0
SEPT4	0	0	0	0.062141837	0.0330628	0.12365536	0.025244927	0.05960789	0	0.284355437	0.416271535	0.017287852
MTMR4	2.882502558	1.204659135	0.183808713	0.300121201	1.644710434	2.329110769	1.164367523	0.708912402	1.604755878	0.212241527	0.882128155	0.517660836
HSF5	11.93449747	21.56506965	12.85718708	33.13576155	17.04214154	11.1297792	22.42180533	30.18943262	0.14136619	0	15.48386098	41.2497608
RNF43	0	0	0.139649197	0	0.012131781	0	0.04168421	0	0	0	0	0
SUPT4H1	2451.136423	2618.969409	1933.278216	2110.32551	3705.418251	2912.563469	209.254516	939.7058841	121.3766561	143.5229161	4596.283123	4896.511847
BZRAP1	0.029889981	0	0	0	0	0.014504727	0.003331373	0	0	0	0	0
MPO	0	0	0	0	0	0.312698632	0.031919579	0.075367964	0	0.065370512	0	0
LPO	0.50863556	0.010813146	1.139521353	0.061050942	0.235110601	0.23139924	0.588155896	0.27607554	0.438912239	0	0.982467269	0.06793746
MKS1	3.653463964	9.772894688	23.29230745	17.97492501	7.054618449	5.706145019	12.72885221	19.85380979	1.489441085	3.39808169	27.94505786	13.0641937
LOC106990716	0	0	0	0.020327135	0.057680689	0	0	0	0	0	0	0
LOC101104077	0	0	0	0	0.078454955	0	0	0	0	0	0	0.03076685
LOC101103825	0	0	0	0	0	0	0	0	0	0	1.344591989	0
LOC101122800	0	0	0	0	0	0	0	0	0	0	0	1.324552355
LOC101103581	0	0	0	0	0	0	0.093706766	0	0	0	5.486895738	0.417110586
LOC101122532	0	0	0	1.19028838	0	0	0	0	0	0	0.367895308	0.259151548
LOC101122288	0	0	0.082407573	0	0	0	0	0.154881166	0	0	0	0
LOC101122037	0	0	1.426284915	0	0	0	0	0	0	0	11.51795311	0
LOC101103334	0	0	0	0	0	0	0	0	0	0	0.083035932	0
LOC101121785	0	0	0	0.017152819	0	0	0	0	0	0	0	0
LOC101121527	0	0	0.576790485	0.078098687	0	0	0	0.171861689	0	0	0.216047776	0.010224492
LOC105612371	0.213965952	0.077978201	0.577798174	1.504236558	0.141290227	0	1.034809834	0.160880675	0.131882632	0	1.375726233	1.516437535
DYNLL2	13.64361533	19.71101247	43.69278956	23.48523836	19.67286524	15.11047611	41.72773558	38.10578591	2.405310186	0.736701497	30.3951527	24.70111536
SRSF1	27.37591944	20.03187033	20.70924703	22.68533185	24.87552959	26.67544991	16.82717066	22.73138767	78.07781849	68.95347752	30.80307767	33.68591229
LOC105612370	3.960226963	0.140318251	1.039721713	5.432474232	3.69324869	0	1.287373321	1.085615652	7.119505186	0	13.73934253	8.815996575
VEZF1	11.52329896	16.86190303	35.55494718	24.44988107	10.64979433	11.30346814	12.90555419	25.13168198	8.553244607	9.107880412	32.12398069	19.35933312
CUEDC1	0.752583793	1.953595211	4.769748467	2.743912368	0.578181779	0.672749272	2.681916009	2.475666427	0.170900068	0	7.19036214	2.751105157
MRPS23	54.66640951	98.87009554	64.28286118	45.8185836	107.0495067	142.8562761	158.117491	85.6191778	226.5515009	230.1352165	37.42357883	37.70005841
CCDC182	0	0	0	0	0	0	0	0	0	0	0	0
LOC105616285	0	0	0.005096325	0	0	0	0	0	0	0.024923266	0.021841651	0.005555919
LOC106991409	0	0	0	0	0.341243996	0	0	0.04614136	0	2.361225731	0	0
LOC105616286	0.014896445	0	0	0	0	0	0	0	0	0.034002042	0.005587104	0
MSI2	0.272657322	0.059197843	3.988380312	1.587595301	0.78470422	0.788245082	1.470951445	1.683159052	0.450539411	0.086070637	3.124481	2.174029018
LOC105612366	0.022944785	0	0	0.251797593	0.022328311	0.027836071	0.102291986	0	0	0	0	0.017512515
TPT1	252.8083606	133.0857987	62.89687752	9.344016377	205.2326664	164.8358489	1.277580797	60.14756923	479.2035523	266.3888964	118.9073377	71.66575204
AKAP1	2.899394107	7.318430787	16.64436042	12.83707753	5.827227383	2.382171519	12.41959153	12.85456739	4.527778451	7.260092301	13.52826791	7.893959398
LOC101123391	0	0	0	0	0	0	0	0	0	0	0	0
SCPEP1	179.8734346	305.3189188	351.7849433	438.3644494	342.7039672	254.8973823	203.6982473	330.4157875	122.6007111	85.16420941	324.3181933	342.9237061
COIL	15.86885353	12.89115211	3.592957193	3.033434558	23.26524689	9.364332609	1.100565478	13.09383314	23.04263325	19.60285028	0.678121324	5.795849343
TRIM25	0.009608714	0.024512739	1.342066186	0.853458948	0.084154948	0.011657065	0.366795054	1.589902585	8.871968966	7.029357839	0.443276306	0.997398501
DGKE	0.585805712	0.446868614	4.680283717	2.720958557	0.670666415	2.910675765	2.450801121	1.034367389	1.672623443	0.029495672	2.420085164	0.930391358
LOC105612047	0	0	0	0	0	0	0.159669253	0	0	0	0	0
LOC105612049	0	0	0	0	0	0	0	0	0	0	0	0
C11H17orf67	0	0	0	0	0	0	0	0	0	0	0	0
NOG	0	0	0	0	0	0	0	0	0	0	0	0
LOC105612048	0	0	0	0	0.064958923	3.684701178	0.148797132	0.373295817	0	0	0	0
ANKFN1	0.041252364	0.35781154	0.028881159	0.045270619	0.008028801	0.415385064	0.036782095	0.03256847	0	0	0	0.078714255
LOC101122369	0	0.052866383	0.369963575	0.405084364	0.060498716	0	0.381096177	0.531722314	0	0	0.13990385	0.2847017
LOC101122120	0	0	0	0.277518323	0.035795073	0	0	0	0	0	0.055184296	0
LOC101121870	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990526	0	0	0	0	0	0.041421042	0	0	0	0.019483162	0	0
PCTP	2.12741085	3.197732088	8.873585909	4.305510487	2.390995481	4.071317617	5.159636839	7.11651689	10.60102478	15.90150874	2.112783577	1.132042569
LOC105616281	0	0	0.081794117	0.961579393	0	0	1.139362658	0.749424998	0	0	0.525825552	0
TMEM100	0.118815692	0	1.879957415	3.544954479	0.069374032	0.663064192	1.860577467	2.907930377	0	0	2.504460926	2.466648378
LOC101121361	0	0	0	0	0	0	0	0	0	0	0	0
LOC101121108	9.510974879	3.748903905	0.263110548	0.079311604	13.13765639	2.419926459	0.05638516	0.152155055	3.118244187	1.748627743	0	0.011032239
LOC101120850	16.64351529	9.249509349	8.236256597	9.867808076	12.34900707	13.80416736	3.965776767	8.843706137	11.48297254	8.363926707	3.819199353	12.62949803
LOC105616280	1.36986299	3.106355763	10.33646711	3.862637479	0.59247018	2.954462938	13.91060778	9.01248166	0	5.558747659	9.5906501	2.904284586
LOC105616279	0	0	0	0	0	0	0	0	0.308519901	0	0	0
HLF	0.941653967	4.367724466	3.566000425	1.761438614	0.41652449	1.973223126	4.341178882	5.857324107	0	0.586195208	2.47225647	1.69877766
LOC105606925	0	0	0	0	0	0	0	0	0.281621832	0.037246692	0.012240509	0
STXBP4	1.192039941	0.807996974	1.310296535	1.421904948	1.899730703	1.900261224	0.346586667	0.833509212	18.9328681	7.761804817	0.133911012	0.914214984
LOC101118455	0.788214816	0.759639579	0.80936009	0.180206703	1.585210391	3.378727333	0.702800741	1.382867556	9.295615849	9.595457268	0.965725184	1.544111305
TOM1L1	5.280698703	7.943104294	2.528009556	4.90093023	1.278518223	4.678845231	1.010845425	5.515271488	9.728053606	10.9507062	3.961188656	3.907552477
LOC101120345	30.82795724	6.672912379	1.334217846	0	15.59983387	9.655935221	0.687182947	0	0	0	0	0
LOC101118198	0	0	0	0	0	0	0	0	0	0	0	0
LOC101120097	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119835	7.825699587	8.883860968	3.27920964	3.12001545	7.24029606	8.231211155	14.03913533	4.717450371	130.2356472	153.9662351	10.23680744	7.282271656
KIF2B	0	0	1.156077461	0	0	2.638957116	1.02639245	0.731228528	0	0	0.273936434	1.18762256
LOC101119575	0	0	0	0	0	0	0	0	0	0	0	0
LOC106991407	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119322	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119063	0	0	0	0	0	0	0	0	0	0	0	0
LOC105613949	0	0	0	0	0	0	0	0	0	0	0	0
LOC101118801	0	0	0	0	0	0	0	0	0	0	0	0
LOC101117679	4.172958683	4.26349251	0.842436524	0.745956556	4.173433454	4.547859398	0.39975822	1.400629158	1.198092354	0.809891806	0.376092189	1.813268321
CA10	0	0	0	0	0	0	0	0	0	0	0	0
CHAMP1	5.271025554	10.33872456	12.65474321	17.32170867	8.806102858	9.316633946	7.581487884	12.96526477	6.640113793	10.55604848	3.803856304	4.904057616
UPF3A	0.028317581	0.144481663	4.143508274	0.126245851	1.984086183	0.824501285	1.04941057	0.176989304	1.099612429	3.538853887	1.189537997	0.994210909
CDC16	9.363891282	5.23538858	7.943623635	6.190359348	20.01256643	16.24819771	8.056386773	16.65803142	46.86850525	41.40455139	6.455882613	7.479082913
LOC105616251	1.587832935	0.968648571	1.087489964	0.284103002	0.906948486	0.711901382	0.615551773	0.022709848	0	0	0.077678775	0.869411644
LOC105616252	0	0	0.082124699	0.096546574	0	0.265643218	0	0	0.067481967	0	0	0.056702852
RASA3	0	0.067547886	0.020222717	0.054482125	0	0	0.080484338	0.014252868	0.373883217	0.560421799	0.693358519	0.082674113
LOC101121181	0	0	0	0	0	0	0	0	0	0	0	0
GAS6	0.012122219	0	0.084868767	0.049886264	0	0	0.013510759	0.015950687	0.209210314	1.009944112	0.172770608	0.064765646
TFDP1	0	0	0.476678335	0.615577255	0.060233603	0.112637281	0.82783891	1.608537967	0	0	0.626808483	0.354317629
TMCO3	3.471382212	5.97324998	24.75399961	17.30694819	7.770544466	4.948118755	8.889635661	19.45754283	3.597762272	4.354899266	11.49011835	13.10231911
LOC101120174	0.792520542	0.247955986	0.010468885	0	0.174617508	0.126986233	0	0	0.38710331	0.068263257	0.358937451	0.028532459
ADPRHL1	0	0	0	0	0	0	0	0	0	0	0	0.10569318
GRTP1	0	0.446642305	0.608156573	0.498805557	0.078634486	0	0.022515356	0.039872154	20.04702776	3.527483318	0.969829279	0.107930393
LAMP1	18.58527566	21.31845538	45.09463955	24.06160336	23.24768314	16.50719621	45.76763706	26.63265849	111.209789	97.83385202	153.9342941	22.68586564
CUL4A	3.769213377	8.938565407	18.23482512	12.17669966	5.365912459	4.870718103	13.51858888	7.690189836	18.12647538	14.45187723	22.14890361	17.20283903
PCID2	3.604198807	6.207360353	2.555273576	1.595877039	4.550691496	4.151134942	1.500034657	7.083712257	21.25917363	20.33269957	2.566711452	3.604014547
LOC105607399	0	0	0	0	0	0	0	0	0	0	0	0
PROZ	0	0.028489664	0	0	0	0	0	0	0	0	0	0
F10	0	0.009129859	0	0	0	0	0	0	0.648526529	0.980259545	0	0
F7	0.1531975	0.021712296	0	0	0	0	0	0	0.220328866	0	0.057458703	0
MCF2L	1.038588934	0.083544014	0.294780666	1.034827684	0	0	0.69609676	0.189292363	0.666109507	0.312348152	0.852768457	0.139257906
ATP11A	4.920861936	3.46544786	6.583570952	3.881733502	3.127989561	3.015836663	6.830103916	6.582226139	84.48671203	42.19038953	7.833431545	10.04664603
LOC106991370	0	0	0	0	0	0	0	0	0	0	0	0
TUBGCP3	0.938187571	0.874698342	3.030931536	2.542921943	1.385970574	1.042195313	1.965322432	3.554730994	0.975399558	3.766923429	4.570192419	3.951314506
SPACA7	0	0	0	0	0	0	0	0	0	0	0	0
LOC106991373	0	0	0	0	0	0	0	0	0	0	0	0
LOC106991369	0	0	0	0	0	0	0	0	0	0	0	0
TEX29	0	0	0.104513832	0.139622104	0	0.065856591	0	0	0	0	0	0
ARHGEF7	0.809399196	2.564197791	4.072230397	4.588151762	0.664099159	1.655827094	3.201612726	4.865704955	0.068475241	1.231668582	7.244147972	3.179702135
LOC105607406	0	0	0	0.494740187	0	0.159107568	0	0	0	0	0	0
LOC106991394	0	0	0	0	0	0	0	0	0	0	0	0
LOC105607405	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD10	4.021346263	4.248608514	6.417552931	2.098800036	16.20660376	9.100153674	2.452257188	1.933045231	9.463918934	2.766052444	19.34835907	1.911838872
LOC106991393	0	0	0	0.052997332	0	0	0	0	0	0	0	0
ING1	0.434712414	2.047370844	7.608653742	3.440309794	2.961228796	0.608518645	1.546694056	4.26803214	6.348225458	3.81637505	8.403063287	3.95598764
LOC105616243	0	0	0	0	0.769506405	0	0.316727556	0	0.213236404	0	0.037072725	0
CARS2	0.825913682	3.110309756	4.637638586	2.705216583	1.525433961	1.922163716	2.263722865	4.136325181	4.072560866	6.271169495	3.31263823	3.357713418
LOC106991368	0	0	0.264692418	0	0	0	0.042137946	0.198990792	0.652494265	0.862974744	0.056720476	0
CARKD	0	0.461686742	0.402915255	0.417068799	0.274737094	0.355680271	0.441735767	0.571517219	0.374802979	0.297423768	0.211777373	0.240344732
RAB20	0	0.111905984	0.491374347	1.534420905	0	0	0.513350107	0.577196893	0.757055458	1.001265106	0.16452461	0.301324036
LOC101115805	0.005652637	0	0	0.003877026	0	0.006857646	0.034650653	0	0.243888924	0.096768658	0	0
COL4A1	0	0.004724372	0.245044545	0.34294844	0.00540643	0.026960172	0.009288116	0.069447974	2.588829513	1.832436443	0.237545995	0.258662275
IRS2	0	0	0.038122239	0	0	0	0	0.011941493	0	0	0.156575335	0
LOC105607410	0.269386068	0	0	0	0	0	0.012510121	0	0	0	0	0
LOC105607413	0	0	0	0	0	0	0	0	0	0	0	0
LOC105616241	0	0	0	0	0	0	0	0	0	0	0	0
MYO16	0.453059927	0.027195266	0.171656529	0.800623702	0	0.012932743	0.014851638	0.473410357	0	0	0.74367607	0
TNFSF13B	0	0	0	0	0	0.109046541	0	0.819462171	0	0	0	0
ABHD13	2.199765414	5.365677905	0	0.044116177	4.994879744	6.851232726	0.265246473	3.000293631	2.886187749	5.035779869	0.260542251	0.795297864
LIG4	1.100569538	6.046034388	9.018572696	7.398463279	5.032481785	4.99177101	20.45900625	15.51417243	4.154956843	4.082189931	3.813550514	4.013888961
FAM155A	0.015333054	0	0	0	0	0.055805097	0	0	0	0	0	0
LOC105607421	0	0	0	0.006417536	0	0	0	0	0	0	0	0
ARGLU1	34.83590658	67.54636812	69.3195836	25.02257144	78.18609281	49.69888007	39.29050976	53.86471124	54.43781651	49.78748553	45.84884943	44.1675768
