fromNode	toNode	weight
PDE6D	CCNT1	0.043362750817537
PDE6D	LINS1	0.0650105184660838
PDE6D	N4BP2L2	0.138604135184087
PDE6D	LOC101114490	0.0990213563205035
PDE6D	CHD4	0.0204522556412938
PDE6D	CSNK2B	0.024535227119448
PDE6D	DNAJC7	0.0205398485112458
PDE6D	STAM2	0.0818316559265821
PDE6D	GTF2B	0.0521057041976484
PDE6D	DSN1	0.0714219968439336
PDE6D	CRYAB	0.171494656750004
PDE6D	LOC106991221	0.0238179824101581
PDE6D	RRAS2	0.135824103800126
PDE6D	PRKAG1	0.0555955466512695
PDE6D	AP3M1	0.0736318199496359
PDE6D	TUSC2	0.024073156873579
PDE6D	CCNY	0.0370202471616915
PDE6D	EFHB	0.0360263920425694
PDE6D	CDC37L1	0.182239810096997
PDE6D	SLC30A7	0.0954433242885325
PDE6D	CD70	0.0561914242271993
PDE6D	SRBD1	0.0792705275776317
PDE6D	EHD1	0.0669004620868052
PDE6D	LOC106991314	0.097420605161704
PDE6D	RNF141	0.042551273413065
PDE6D	LAMP1	0.0346770324835005
PDE6D	BCAP29	0.138738368064497
PDE6D	ATG4A	0.0998949839447221
PDE6D	TAF10	0.0306760312330973
PDE6D	DCK	0.13961421678959
PDE6D	LOC101104431	0.0286320057330671
PDE6D	PRTFDC1	0.0993935675558084
PDE6D	ZFAND2B	0.0605654540509942
PDE6D	DDX4	0.0291069487131424
PDE6D	HHLA2	0.054217692258673
PDE6D	SNRK	0.159736228071757
PDE6D	LOC101123603	0.055972373890667
PDE6D	TRMT12	0.033713145917572
PDE6D	VPS37A	0.139506462830559
PDE6D	KLF4	0.0376673661845172
PDE6D	TAZ	0.0470232517049146
PDE6D	TIPIN	0.0692408414095913
PDE6D	SENP1	0.062204466559622
PDE6D	LOC101107613	0.191793149562047
PDE6D	ALG6	0.109275218274959
PDE6D	TMEM138	0.165920222194785
PDE6D	KIN	0.0396300971951901
PDE6D	TBP	0.120925962273393
PDE6D	BLM	0.0430320927978458
PDE6D	CD19	0.0737361756285409
PDE6D	SLC38A2	0.0503002159456857
PDE6D	ZC3HC1	0.0833642458406379
PDE6D	PEX3	0.0536765830896782
PDE6D	CASP8AP2	0.0276430332649526
PDE6D	ITPK1	0.0439788099156167
PDE6D	GTF2A1L	0.0223133326844066
PDE6D	ZNHIT6	0.0575628671352087
PDE6D	POP4	0.060116639094791
PDE6D	TFB1M	0.0722649039913792
PDE6D	CDADC1	0.0462302751298364
PDE6D	NIF3L1	0.0395432464937962
PDE6D	GDAP2	0.0702087142847416
PDE6D	S100PBP	0.020757233868992
PDE6D	B3GNT3	0.0475663280765082
PDE6D	CARHSP1	0.0276505725510956
PDE6D	PIP4K2C	0.0228162072893147
PDE6D	TOB1	0.0442034794352427
PDE6D	HSPA14	0.116752388857168
PDE6D	GMEB1	0.0659800323704687
PDE6D	C9H8orf76	0.0407290595708569
PDE6D	RBBP8	0.0389782115744246
PDE6D	CDK1	0.0397952311774053
PDE6D	HACE1	0.0531846549167767
PDE6D	MFSD14B	0.0609012020901574
PDE6D	ASAH1	0.0606343463010904
PDE6D	RPF2	0.0413862527282712
PDE6D	CEP295	0.0254302525004768
PDE6D	BOD1L1	0.0266632883285649
PDE6D	C15H11orf57	0.0336359781403026
PDE6D	EGLN2	0.0338063510891177
PDE6D	DCUN1D4	0.0898004806091922
PDE6D	SHPRH	0.0367263832045971
PDE6D	RPAP2	0.0300067497147908
PDE6D	MYO19	0.0473751616518142
PDE6D	SMARCA4	0.0376484088211457
PDE6D	GCN1	0.0481938618783323
C16H5orf28	IMMP2L	0.149722845292814
C16H5orf28	SFT2D1	0.112457141359256
C16H5orf28	CHIC2	0.070116194695049
C16H5orf28	POLB	0.0338300106757019
C16H5orf28	PPWD1	0.153628947767646
C16H5orf28	GTF2H3	0.109697146095813
C16H5orf28	POLR2C	0.0588095280800212
C16H5orf28	KLF10	0.152281948370055
C16H5orf28	MSH2	0.147793840016001
C16H5orf28	LOC105601852	0.0490821165172682
C16H5orf28	CCNL1	0.0522052528164657
C16H5orf28	FBXO5	0.163118382932589
C16H5orf28	MAD2L1BP	0.0874654923840355
C16H5orf28	EFHD1	0.215413656507472
C16H5orf28	LOC101102473	0.0668558901896328
C16H5orf28	GIPC2	0.0463144360336772
C16H5orf28	PRPF18	0.140696635968999
C16H5orf28	LOC101104012	0.121266632636537
C16H5orf28	SPDL1	0.141062929635422
C16H5orf28	FBXO8	0.138238039140381
C16H5orf28	PDCD4	0.151548385142651
C16H5orf28	API5	0.0682136102303693
C16H5orf28	LIN7C	0.0211428268192551
C16H5orf28	TRIM28	0.133200049534514
C16H5orf28	TMEM209	0.125365359128778
C16H5orf28	FOPNL	0.101688365435546
C16H5orf28	ANAPC10	0.0913062387701996
C16H5orf28	KLHDC3	0.162527466783964
C16H5orf28	ESD	0.0236143855366385
C16H5orf28	CCDC60	0.0853443869887885
C16H5orf28	EPSTI1	0.104810121374939
C16H5orf28	ZNF829	0.0473306505810186
C16H5orf28	PRKRIP1	0.111638595494968
C16H5orf28	LOC101106086	0.0502899374044635
C16H5orf28	TF	0.1104366421151
C16H5orf28	DDX25	0.125502691199935
C16H5orf28	LOC101109476	0.136429051375559
C16H5orf28	SLC35A5	0.118652508389577
C16H5orf28	SLBP	0.0255721874058976
C16H5orf28	SCFD1	0.120663173556972
C16H5orf28	PUDP	0.190667844087684
C16H5orf28	KAT7	0.129545439508876
C16H5orf28	BBIP1	0.165334644401054
C16H5orf28	CDC25C	0.121489568853286
C16H5orf28	ARL6IP6	0.089414411475171
C16H5orf28	CCNT1	0.166482344374358
C16H5orf28	LINS1	0.173695723652405
C16H5orf28	N4BP2L2	0.0900064700857656
C16H5orf28	CHD4	0.13640161431491
C16H5orf28	CSNK2B	0.132386190647904
C16H5orf28	DNAJC7	0.132837290995235
C16H5orf28	LOC101113206	0.120907782049688
C16H5orf28	STAM2	0.0636693908678203
C16H5orf28	GTF2B	0.141370077983585
C16H5orf28	DSN1	0.131675633275673
C16H5orf28	CRYAB	0.0490353658598719
C16H5orf28	LOC106991221	0.114953171837751
C16H5orf28	RRAS2	0.0536571637029945
C16H5orf28	PRKAG1	0.0433479590065537
C16H5orf28	AP3M1	0.122071403382934
C16H5orf28	TUSC2	0.148653275660067
C16H5orf28	CCNY	0.150517616373644
C16H5orf28	EFHB	0.0940997959625819
C16H5orf28	CDC37L1	0.0429775750146889
C16H5orf28	GPX8	0.147579429132311
C16H5orf28	SLC30A7	0.143486127976966
C16H5orf28	CD70	0.0662229576171863
C16H5orf28	SRBD1	0.149542696004029
C16H5orf28	ARHGAP11A	0.148829101258953
C16H5orf28	LOC101117055	0.154602874395084
C16H5orf28	EHD1	0.187383265293813
C16H5orf28	TBC1D15	0.0871579837902311
C16H5orf28	LOC106991314	0.102915369716201
C16H5orf28	EXOSC2	0.0945844581953876
C16H5orf28	RNF141	0.126232827772321
C16H5orf28	LAMP1	0.134147353540835
C16H5orf28	BCAP29	0.0782584922619644
C16H5orf28	ATG4A	0.129150650166302
C16H5orf28	TAF10	0.112281988194036
C16H5orf28	LOC101104431	0.0905101265339553
C16H5orf28	NPM3	0.0938423057639018
C16H5orf28	PRTFDC1	0.0558339801632822
C16H5orf28	ZFAND2B	0.0386207399584966
C16H5orf28	DDX4	0.0846925000794115
C16H5orf28	HHLA2	0.168026379196624
C16H5orf28	SNRK	0.115960666852432
C16H5orf28	TMEM87A	0.172103314111959
C16H5orf28	LOC101123603	0.0206518542135205
C16H5orf28	TRMT12	0.0426388913016649
C16H5orf28	KLF4	0.126383562019937
C16H5orf28	TAZ	0.130424598150421
C16H5orf28	TIPIN	0.0736940060328645
C16H5orf28	SENP1	0.164788172241796
C16H5orf28	ABHD16A	0.105701445640043
C16H5orf28	GID8	0.144655530534234
C16H5orf28	LOC101107613	0.104793335400983
C16H5orf28	ALG6	0.0525721970138926
C16H5orf28	BLZF1	0.0927536081419701
C16H5orf28	LOC106991292	0.0856966067048044
C16H5orf28	LOC105605452	0.112858615641231
C16H5orf28	TMEM138	0.0587963348536985
C16H5orf28	LOC101119962	0.159730759531257
C16H5orf28	KIN	0.0297348529469671
C16H5orf28	TBP	0.0267809989394687
C16H5orf28	BLM	0.0709141049006696
C16H5orf28	CD19	0.0752740293799269
C16H5orf28	SLC38A2	0.134361713402328
C16H5orf28	DUSP19	0.0751932996454466
C16H5orf28	MCOLN1	0.137772100064418
C16H5orf28	PEX3	0.0240807813515924
C16H5orf28	MORN2	0.152822188930341
C16H5orf28	CASP8AP2	0.164887706663598
C16H5orf28	RHOG	0.159451360666183
C16H5orf28	ITPK1	0.140536313344825
C16H5orf28	SMIM10L1	0.142141054706239
C16H5orf28	GTF2A1L	0.132698467392318
C16H5orf28	ZNHIT6	0.161209980644164
C16H5orf28	POP4	0.0321595836096143
C16H5orf28	TFB1M	0.0362746313301263
C16H5orf28	CDADC1	0.0780772382419971
C16H5orf28	LOC105610956	0.0722342759758873
C16H5orf28	NIF3L1	0.021305688340313
C16H5orf28	PSMD3	0.170716369961941
C16H5orf28	GDAP2	0.126468070368513
C16H5orf28	S100PBP	0.104400116591893
C16H5orf28	B3GNT3	0.208003910684853
C16H5orf28	CARHSP1	0.128651468053627
C16H5orf28	TAP1	0.102180912280368
C16H5orf28	PIP4K2C	0.135576112504675
C16H5orf28	TOB1	0.184565636620887
C16H5orf28	HSPA14	0.0731139587674182
C16H5orf28	GMEB1	0.0335658214732253
C16H5orf28	C9H8orf76	0.0801445620203882
C16H5orf28	RBBP8	0.172168316133737
C16H5orf28	CDK1	0.171553343297894
C16H5orf28	TK1	0.105298620018632
C16H5orf28	HACE1	0.0210342918135856
C16H5orf28	MFSD14B	0.0961479136034882
C16H5orf28	RPF2	0.0897486142861466
C16H5orf28	CEP295	0.134914859155662
C16H5orf28	LOC105604776	0.132385539469362
C16H5orf28	CHERP	0.165423191878807
C16H5orf28	SSBP3	0.171289359435995
C16H5orf28	BOD1L1	0.11023844876942
C16H5orf28	EGLN2	0.118651882465145
C16H5orf28	DCUN1D4	0.0420272303356394
C16H5orf28	SHPRH	0.103949999871247
C16H5orf28	RPAP2	0.127222697250587
C16H5orf28	MYO19	0.179813242739115
C16H5orf28	SMARCA4	0.15824936415412
C16H5orf28	GCN1	0.192598581952648
IMMP2L	SFT2D1	0.0798434521533535
IMMP2L	CHIC2	0.121587184378931
IMMP2L	POLB	0.0693917826097638
IMMP2L	PPWD1	0.132808118124577
IMMP2L	GTF2H3	0.156802630066353
IMMP2L	POLR2C	0.0754209420695653
IMMP2L	KLF10	0.105109698200384
IMMP2L	MSH2	0.177048323179502
IMMP2L	UTP18	0.0295518487788863
IMMP2L	LOC105601852	0.0881109209096324
IMMP2L	CCNL1	0.0495396995032309
IMMP2L	YAE1D1	0.0837408915429648
IMMP2L	FBXO4	0.0424241815064782
IMMP2L	FBXO5	0.173460618645897
IMMP2L	MAD2L1BP	0.115820263162461
IMMP2L	EFHD1	0.212357079745188
IMMP2L	LOC101102473	0.0851088019386837
IMMP2L	GIPC2	0.0945177441518156
IMMP2L	PRPF18	0.160684432890535
IMMP2L	LOC101104012	0.0894586062541467
IMMP2L	SPDL1	0.119228224203947
IMMP2L	FBXO8	0.146153837947692
IMMP2L	PDCD4	0.0997494218386772
IMMP2L	API5	0.0281615024054323
IMMP2L	LIN7C	0.0439586411536189
IMMP2L	TRIM28	0.131780689412622
IMMP2L	TMEM209	0.149078291732597
IMMP2L	FOPNL	0.121025161315904
IMMP2L	ANAPC10	0.0681142073307399
IMMP2L	KLHDC3	0.121038505053961
IMMP2L	ESD	0.0446588822696038
IMMP2L	CCDC60	0.130176645503126
IMMP2L	EPSTI1	0.107284803050029
IMMP2L	ZNF829	0.107973050429913
IMMP2L	PRKRIP1	0.100479280583867
IMMP2L	LOC101106086	0.0875079790175749
IMMP2L	TF	0.140474332796278
IMMP2L	DDX25	0.0788245964815991
IMMP2L	LOC101109476	0.167839435230139
IMMP2L	SLC35A5	0.180135275911006
IMMP2L	SLBP	0.0237884355703739
IMMP2L	SCFD1	0.129969665586663
IMMP2L	PUDP	0.184405591042026
IMMP2L	KAT7	0.137231773243196
IMMP2L	BBIP1	0.140543612136029
IMMP2L	CDC25C	0.148594390861203
IMMP2L	ARL6IP6	0.101700440408898
IMMP2L	CCNT1	0.145692792959867
IMMP2L	LINS1	0.174654199808952
IMMP2L	N4BP2L2	0.138654897738541
IMMP2L	LOC101114490	0.0379964406089732
IMMP2L	CHD4	0.108226560421955
IMMP2L	CSNK2B	0.124248237679292
IMMP2L	DNAJC7	0.106072007324465
IMMP2L	LOC101113206	0.0859429134771368
IMMP2L	STAM2	0.0686330277350921
IMMP2L	GTF2B	0.143822495500762
IMMP2L	DSN1	0.184990247858207
IMMP2L	CRYAB	0.14786896133827
IMMP2L	LOC106991221	0.0861946228478452
IMMP2L	RRAS2	0.0982551176501801
IMMP2L	PRKAG1	0.0722237682115437
IMMP2L	AP3M1	0.138112633334133
IMMP2L	TUSC2	0.112257446994375
IMMP2L	CCNY	0.101986824650977
IMMP2L	EFHB	0.10969078924863
IMMP2L	CDC37L1	0.0713435758521721
IMMP2L	GPX8	0.0655933843882189
IMMP2L	SLC30A7	0.14949708647044
IMMP2L	CD70	0.107895603158561
IMMP2L	SRBD1	0.17446808406484
IMMP2L	ARHGAP11A	0.0698170177098188
IMMP2L	LOC101117055	0.105905036549081
IMMP2L	EHD1	0.183618572065159
IMMP2L	TBC1D15	0.0290245036892338
IMMP2L	LOC106991314	0.119079463362458
IMMP2L	EXOSC2	0.0880988132525894
IMMP2L	RNF141	0.109195756172662
IMMP2L	LAMP1	0.109733015122366
IMMP2L	BCAP29	0.135035480027551
IMMP2L	ATG4A	0.152633459231172
IMMP2L	TAF10	0.17846615495024
IMMP2L	DCK	0.0416525950673688
IMMP2L	LOC101104431	0.0827478020458086
IMMP2L	NPM3	0.0814674712631531
IMMP2L	PRTFDC1	0.0797437271465099
IMMP2L	ZFAND2B	0.0409271489687541
IMMP2L	DDX4	0.0677123380723941
IMMP2L	HHLA2	0.173758486048699
IMMP2L	SNRK	0.190482122371103
IMMP2L	TMEM87A	0.134296925749261
IMMP2L	LOC101123603	0.0410736271066732
IMMP2L	TRMT12	0.0768346277842602
IMMP2L	VPS37A	0.0950811903536061
IMMP2L	KLF4	0.101337233276971
IMMP2L	TAZ	0.115523737489886
IMMP2L	TIPIN	0.0784188344340571
IMMP2L	SENP1	0.173154675162801
IMMP2L	ABHD16A	0.0733108880338991
IMMP2L	GID8	0.0836159734474579
IMMP2L	LOC101107613	0.156756154420464
IMMP2L	ALG6	0.077374792057147
IMMP2L	BLZF1	0.0927636595122253
IMMP2L	LOC106991292	0.0584288756847946
IMMP2L	LOC105605452	0.106679985588922
IMMP2L	TMEM138	0.0909891579292962
IMMP2L	LOC101119962	0.0924246881988568
IMMP2L	KIN	0.0608054746036405
IMMP2L	TBP	0.101137267496669
IMMP2L	BLM	0.0964449208292897
IMMP2L	CD19	0.100039758830047
IMMP2L	SLC38A2	0.119346367366213
IMMP2L	ZC3HC1	0.0393563713096265
IMMP2L	DUSP19	0.0261477840368934
IMMP2L	MCOLN1	0.0798111109614516
IMMP2L	PEX3	0.0605234901327128
IMMP2L	MORN2	0.122335370204895
IMMP2L	CASP8AP2	0.122987795088352
IMMP2L	RHOG	0.0976348591157757
IMMP2L	ITPK1	0.102602053474611
IMMP2L	SMIM10L1	0.0821729912643433
IMMP2L	GTF2A1L	0.0803711627459889
IMMP2L	ZNHIT6	0.128785029096329
IMMP2L	POP4	0.100001632108018
IMMP2L	TFB1M	0.0710737735200209
IMMP2L	CDADC1	0.0943103783018755
IMMP2L	LOC105610956	0.0816790674971519
IMMP2L	NIF3L1	0.0728034837202634
IMMP2L	PSMD3	0.106218098062564
IMMP2L	GDAP2	0.13051672508428
IMMP2L	S100PBP	0.0767666980527953
IMMP2L	B3GNT3	0.177120297786873
IMMP2L	CARHSP1	0.0876593819238446
IMMP2L	TAP1	0.0759886577628411
IMMP2L	PIP4K2C	0.0996933497364811
IMMP2L	TOB1	0.16773251554589
IMMP2L	HSPA14	0.0950755458916122
IMMP2L	GMEB1	0.085149393002028
IMMP2L	C9H8orf76	0.126108154694682
IMMP2L	RBBP8	0.117668481616229
IMMP2L	CDK1	0.121884080443211
IMMP2L	TK1	0.0682606231895483
IMMP2L	HACE1	0.060361581988314
IMMP2L	MFSD14B	0.125627092950181
IMMP2L	ASAH1	0.0292257761316182
IMMP2L	RPF2	0.08953496001489
IMMP2L	CEP295	0.101716163459249
IMMP2L	LOC105604776	0.0760003542982681
IMMP2L	CHERP	0.0897472623479077
IMMP2L	SSBP3	0.0827360978908723
IMMP2L	BOD1L1	0.0978288453674285
IMMP2L	C15H11orf57	0.0257953895617533
IMMP2L	EGLN2	0.10680503869866
IMMP2L	DCUN1D4	0.06685050575411
IMMP2L	SHPRH	0.100283810225364
IMMP2L	RPAP2	0.0916606671933386
IMMP2L	MYO19	0.15254216406319
IMMP2L	SMARCA4	0.104535805773485
IMMP2L	GCN1	0.164902086398919
SFT2D1	CHIC2	0.0208664178793069
SFT2D1	PPWD1	0.0951283875370836
SFT2D1	GTF2H3	0.0492839103064225
SFT2D1	POLR2C	0.0356713043642314
SFT2D1	KLF10	0.0285816267998381
SFT2D1	MSH2	0.0546525596118175
SFT2D1	CCNL1	0.0262423184438682
SFT2D1	YAE1D1	0.0293967885426965
SFT2D1	FBXO5	0.121640685138472
SFT2D1	EFHD1	0.0915209849985671
SFT2D1	PRPF18	0.127629662496873
SFT2D1	LOC101104012	0.125428138786589
SFT2D1	SPDL1	0.165898146713703
SFT2D1	FBXO8	0.0548146084846905
SFT2D1	PDCD4	0.0617099785735401
SFT2D1	API5	0.0397042450455352
SFT2D1	TRIM28	0.0388390290898627
SFT2D1	TMEM209	0.0885464264782429
SFT2D1	ANAPC10	0.14298632549228
SFT2D1	KLHDC3	0.0502884537406202
SFT2D1	CCDC60	0.0230745133135829
SFT2D1	PRKRIP1	0.146526543671487
SFT2D1	TF	0.0703704418863741
SFT2D1	DDX25	0.023881203584642
SFT2D1	LOC101109476	0.130408798558579
SFT2D1	SLC35A5	0.0336891752126984
SFT2D1	SCFD1	0.0346141025169565
SFT2D1	PUDP	0.0719021527776845
SFT2D1	KAT7	0.0262042559830378
SFT2D1	BBIP1	0.0956688899045127
SFT2D1	CDC25C	0.0898210446386076
SFT2D1	ARL6IP6	0.104095839480177
SFT2D1	CCNT1	0.0926228333969984
SFT2D1	LINS1	0.0743224013015344
SFT2D1	N4BP2L2	0.0366692393932601
SFT2D1	CHD4	0.053888304614423
SFT2D1	CSNK2B	0.102895661855666
SFT2D1	DNAJC7	0.0722363310367633
SFT2D1	LOC101113206	0.0323617825411184
SFT2D1	GTF2B	0.0581110058804477
SFT2D1	DSN1	0.0463449370149913
SFT2D1	LOC106991221	0.0574763330522877
SFT2D1	AP3M1	0.0478088764054027
SFT2D1	TUSC2	0.0506420301454877
SFT2D1	CCNY	0.0766735417245571
SFT2D1	EFHB	0.0214489186713808
SFT2D1	GPX8	0.0294033920729262
SFT2D1	SLC30A7	0.0898244438886293
SFT2D1	SRBD1	0.0738517875411237
SFT2D1	ARHGAP11A	0.0829510657154045
SFT2D1	LOC101117055	0.0649934569543811
SFT2D1	EHD1	0.0642246082180376
SFT2D1	TBC1D15	0.0356837524757359
SFT2D1	LOC106991314	0.0401122797085472
SFT2D1	EXOSC2	0.0681383404128447
SFT2D1	RNF141	0.0902852643165252
SFT2D1	LAMP1	0.0320965687664773
SFT2D1	BCAP29	0.0261925737777274
SFT2D1	ATG4A	0.0925626585129073
SFT2D1	TAF10	0.0602980040730751
SFT2D1	LOC101104431	0.0945797095633112
SFT2D1	DDX4	0.0310803799700153
SFT2D1	HHLA2	0.0687650661692106
SFT2D1	SNRK	0.047338517448436
SFT2D1	TMEM87A	0.0519797962691497
SFT2D1	TRMT12	0.0454424334395252
SFT2D1	KLF4	0.0381664895454395
SFT2D1	TAZ	0.0358473408400313
SFT2D1	SENP1	0.0891893992696413
SFT2D1	ABHD16A	0.0604551771800755
SFT2D1	LOC101107613	0.0478564185203665
SFT2D1	BLZF1	0.0632952924117215
SFT2D1	LOC106991292	0.0381845644812326
SFT2D1	LOC105605452	0.0679004802408917
SFT2D1	TMEM138	0.0242735446723929
SFT2D1	LOC101119962	0.0476903924431495
SFT2D1	SLC38A2	0.0699314485443137
SFT2D1	DUSP19	0.0554976247138507
SFT2D1	MORN2	0.0686955037961655
SFT2D1	CASP8AP2	0.0673031254862386
SFT2D1	RHOG	0.0988757365270837
SFT2D1	ITPK1	0.0402053912459114
SFT2D1	SMIM10L1	0.0320034937932859
SFT2D1	GTF2A1L	0.0480914275804557
SFT2D1	ZNHIT6	0.138857869955664
SFT2D1	PSMD3	0.0548018128944736
SFT2D1	GDAP2	0.0463687997538524
SFT2D1	B3GNT3	0.065957670369773
SFT2D1	CARHSP1	0.0780893689036414
SFT2D1	TAP1	0.0391329441568686
SFT2D1	PIP4K2C	0.0457952503317092
SFT2D1	TOB1	0.0675392392197349
SFT2D1	HSPA14	0.0239795286017663
SFT2D1	C9H8orf76	0.0526935324517682
SFT2D1	RBBP8	0.0659436186967519
SFT2D1	CDK1	0.0631606429415682
SFT2D1	TK1	0.0434092843944032
SFT2D1	MFSD14B	0.0250075843418235
SFT2D1	RPF2	0.129814579133916
SFT2D1	CEP295	0.026582022561699
SFT2D1	LOC105604776	0.0351793886157266
SFT2D1	CHERP	0.0651238321379937
SFT2D1	SSBP3	0.0487800951485384
SFT2D1	BOD1L1	0.0426578710013049
SFT2D1	EGLN2	0.0337130995171118
SFT2D1	SHPRH	0.0325023130204579
SFT2D1	RPAP2	0.0948780904699051
SFT2D1	MYO19	0.0797459767846624
SFT2D1	SMARCA4	0.0874617633361199
SFT2D1	GCN1	0.0890022640913352
CHIC2	POLB	0.101296538820722
CHIC2	PPWD1	0.0664890307138383
CHIC2	GTF2H3	0.172124165893723
CHIC2	POLR2C	0.0860446837980283
CHIC2	KLF10	0.0500820622312842
CHIC2	MSH2	0.133747403598312
CHIC2	UTP18	0.0676332692622577
CHIC2	LOC105601852	0.156589516497601
CHIC2	CCNL1	0.0538406837524203
CHIC2	YAE1D1	0.0586844502518659
CHIC2	FBXO4	0.127961516668663
CHIC2	FBXO5	0.0858780291028579
CHIC2	MAD2L1BP	0.112651888237354
CHIC2	EFHD1	0.113499286896823
CHIC2	LOC101102473	0.098860813061936
CHIC2	GIPC2	0.16237278283505
CHIC2	PRPF18	0.088160917707459
CHIC2	LOC101104012	0.0394066799242751
CHIC2	SPDL1	0.0373987701560197
CHIC2	FBXO8	0.0851911955137948
CHIC2	PDCD4	0.0400087320541253
CHIC2	API5	0.0221596092790293
CHIC2	LIN7C	0.107430830585443
CHIC2	TRIM28	0.0811856279684002
CHIC2	TMEM209	0.101005445831971
CHIC2	FOPNL	0.120160536623928
CHIC2	KLHDC3	0.0720638127863691
CHIC2	ESD	0.0606560926879034
CHIC2	CCDC60	0.143339717612287
CHIC2	EPSTI1	0.0649987682252889
CHIC2	ZNF829	0.178197633044446
CHIC2	PRKRIP1	0.0418432540338469
CHIC2	LOC101106086	0.194271511150448
CHIC2	TF	0.104082017912782
CHIC2	DDX25	0.0467743903310668
CHIC2	LOC101109476	0.109547336190637
CHIC2	SLC35A5	0.240085252412553
CHIC2	SLBP	0.0357434546307283
CHIC2	SCFD1	0.0682337829826111
CHIC2	PUDP	0.098463971651552
CHIC2	KAT7	0.0674847083490077
CHIC2	BBIP1	0.0660744298855116
CHIC2	CDC25C	0.110852845420568
CHIC2	ARL6IP6	0.0500874895627118
CHIC2	CCNT1	0.0642254613305931
CHIC2	LINS1	0.0912534548593439
CHIC2	N4BP2L2	0.201214159334578
CHIC2	LOC101114490	0.0887292781095805
CHIC2	CHD4	0.0462121688037003
CHIC2	CSNK2B	0.0514257390148036
CHIC2	DNAJC7	0.0577879730551109
CHIC2	LOC101113206	0.0409698623749469
CHIC2	STAM2	0.10687563908275
CHIC2	GTF2B	0.073436278788685
CHIC2	DSN1	0.0931984274588222
CHIC2	CRYAB	0.162055398448227
CHIC2	LOC106991221	0.0352055483539151
CHIC2	RRAS2	0.188412901145916
CHIC2	PRKAG1	0.129874215322006
CHIC2	AP3M1	0.11944246678798
CHIC2	TUSC2	0.0484116444767216
CHIC2	CCNY	0.044641694192895
CHIC2	EFHB	0.0414969722913592
CHIC2	CDC37L1	0.128335496691948
CHIC2	GPX8	0.0211526360168611
CHIC2	SLC30A7	0.100039280499504
CHIC2	CD70	0.111310022960885
CHIC2	SRBD1	0.0999623393742849
CHIC2	LOC101117055	0.0345265115690941
CHIC2	EHD1	0.132636890135862
CHIC2	LOC106991314	0.109660594844069
CHIC2	EXOSC2	0.0743874099393239
CHIC2	RNF141	0.048993385728027
CHIC2	LAMP1	0.0671909247092097
CHIC2	BCAP29	0.139717130589477
CHIC2	ATG4A	0.0944081637670366
CHIC2	TAF10	0.0741778683654966
CHIC2	DCK	0.139492663819319
CHIC2	LOC101104431	0.0368321093970557
CHIC2	NPM3	0.0417816014683652
CHIC2	PRTFDC1	0.170127031984953
CHIC2	ZFAND2B	0.0877746959816101
CHIC2	DDX4	0.0614718330115423
CHIC2	HHLA2	0.120867114232336
CHIC2	SNRK	0.204292315979504
CHIC2	TMEM87A	0.0312518273668355
CHIC2	LOC101123603	0.0821504988003304
CHIC2	TRMT12	0.11043488677918
CHIC2	VPS37A	0.107044458464054
CHIC2	KLF4	0.0647952294229193
CHIC2	TAZ	0.0730257808769499
CHIC2	TIPIN	0.107659239952299
CHIC2	SENP1	0.0880050066443669
CHIC2	ABHD16A	0.0254476502112195
CHIC2	GID8	0.0263444565765925
CHIC2	LOC101107613	0.180195422232923
CHIC2	ALG6	0.110894262653794
CHIC2	BLZF1	0.0428007573246279
CHIC2	LOC106991292	0.0296898239445566
CHIC2	LOC105605452	0.0420470988635756
CHIC2	TMEM138	0.15310599284702
CHIC2	LOC101119962	0.0220301998937219
CHIC2	KIN	0.115241590779069
CHIC2	TBP	0.109120423097037
CHIC2	BLM	0.152326671899155
CHIC2	CD19	0.140845662955217
CHIC2	SLC38A2	0.0528198431842388
CHIC2	ZC3HC1	0.100928570323117
CHIC2	MCOLN1	0.0260641763711081
CHIC2	PEX3	0.0737267142753776
CHIC2	MORN2	0.0374636939229407
CHIC2	CASP8AP2	0.0808537125850822
CHIC2	RHOG	0.0268157858577046
CHIC2	ITPK1	0.0744175997966598
CHIC2	SMIM10L1	0.0220947054440866
CHIC2	GTF2A1L	0.0326793159915661
CHIC2	ZNHIT6	0.0598317113572499
CHIC2	POP4	0.186949805785251
CHIC2	TFB1M	0.0984964204334473
CHIC2	CDADC1	0.152570509971951
CHIC2	LOC105610956	0.130821878056695
CHIC2	NIF3L1	0.0535508142016482
CHIC2	PSMD3	0.0464547437619221
CHIC2	GDAP2	0.112258795550156
CHIC2	S100PBP	0.0442354061621395
CHIC2	B3GNT3	0.089885188571734
CHIC2	CARHSP1	0.0320239942188401
CHIC2	TAP1	0.0404405382868266
CHIC2	PIP4K2C	0.035413177214802
CHIC2	TOB1	0.0916921989279945
CHIC2	HSPA14	0.126652078095351
CHIC2	GMEB1	0.114426253560056
CHIC2	C9H8orf76	0.0914471363185016
CHIC2	RBBP8	0.0811733709365211
CHIC2	RPL39	0.0472330986235435
CHIC2	CDK1	0.060013702189642
CHIC2	TK1	0.0248671658132317
CHIC2	HACE1	0.0773526748955575
CHIC2	MFSD14B	0.13668824285248
CHIC2	ASAH1	0.0620384930264541
CHIC2	RPF2	0.0401866247269101
CHIC2	CEP295	0.0379231484046781
CHIC2	LOC105604776	0.0242733348871877
CHIC2	CHERP	0.0255575260767618
